Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-dntq,branch-m3cj,branch-gv2f,branch-jlla,branch-r87h,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Response1,Spreadsheet: Response2,Spreadsheet: Response3,Spreadsheet: Response4,Spreadsheet: Answer,Spreadsheet: Exercise_stimuli,Spreadsheet: CA_iteration1_stimuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spreadsheet:,Manipulation: Spreadsheet,Store: Result,Store: Response time
38,1717038418149,30/05/2024 03:06:58,1717020418149,-5,29/05/2024 17:06:58,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,Exercise,Exercise,4woawc,2,info,audio started,16.7,0,16.7,16.7,0,16.7,1,16.7,0,0,,Audio Clip,pier,2,object-138,Exercise,beer.png,pier.png,deer.png,tear.png,tear,tear.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1208
39,1717038418150,30/05/2024 03:06:58,1717020418150,-5,29/05/2024 17:06:58,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,Exercise,Exercise,4woawc,2,info,audio started,16.7,0,16.7,16.7,0,16.7,1,16.7,0,0,,Audio Clip,deer,3,object-137,Exercise,beer.png,pier.png,deer.png,tear.png,tear,tear.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1208
40,1717038418151,30/05/2024 03:06:58,1717020418151,-5,29/05/2024 17:06:58,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,Exercise,Exercise,4woawc,2,info,audio started,16.7,0,16.7,16.7,0,16.7,1,16.7,0,0,,Audio Clip,tear,4,object-136,Exercise,beer.png,pier.png,deer.png,tear.png,tear,tear.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1208
41,1717038418617,30/05/2024 03:06:58,1717020418617,-5,29/05/2024 17:06:58,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,Exercise,Exercise,4woawc,2,info,audio finished,488.1,483.2,488.1,488.1,483.2,488.1,1,488.1,0,0,,Audio Clip,beer,1,object-135,Exercise,beer.png,pier.png,deer.png,tear.png,tear,tear.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1208
42,1717038418619,30/05/2024 03:06:58,1717020418619,-5,29/05/2024 17:06:58,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,Exercise,Exercise,4woawc,2,info,audio finished,490.6,483.2,490.6,490.6,483.2,490.6,1,490.6,0,0,,Audio Clip,pier,2,object-138,Exercise,beer.png,pier.png,deer.png,tear.png,tear,tear.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1208
43,1717038418621,30/05/2024 03:06:58,1717020418621,-5,29/05/2024 17:06:58,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,Exercise,Exercise,4woawc,2,info,audio finished,492.3,483.2,492.3,492.3,483.2,492.3,1,492.3,0,0,,Audio Clip,deer,3,object-137,Exercise,beer.png,pier.png,deer.png,tear.png,tear,tear.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1208
44,1717038418623,30/05/2024 03:06:58,1717020418623,-5,29/05/2024 17:06:58,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,Exercise,Exercise,4woawc,2,info,audio finished,494.2,483.2,494.2,494.2,483.2,494.2,1,494.2,0,0,,Audio Clip,tear,4,object-136,Exercise,beer.png,pier.png,deer.png,tear.png,tear,tear.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1208
45,1717038420413,30/05/2024 03:07:00,1717020420413,-5,29/05/2024 17:07:00,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,Exercise,Exercise,4woawc,2,response,tear.png,2281.1,2266.3,2281.1,2281.1,2266.3,2281.1,1,2281.1,0,0,,Click Response,tear,4,object-136,Exercise,beer.png,pier.png,deer.png,tear.png,tear,tear.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2281
46,1717038424499,30/05/2024 03:07:04,1717020424499,-5,29/05/2024 17:07:04,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,Exercise end,Study begins,pzkdjy,1,continue,,4104.5,4091.5,4104.5,4104.5,4091.5,4104.5,1,4104.5,0,0,,Click To Continue,Continue Button,1,object-142,Exercise end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2281
47,1717038431279,30/05/2024 03:07:11,1717020431279,-5,29/05/2024 17:07:11,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,Exercise end,Screen 2,cnkzn6,2,continue,,6792.2,6782.7,6792.2,6792.2,6782.7,6792.2,1,6792.2,0,0,,Click To Continue,Continue Button,2,object-1164,Exercise end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2281
48,1717038433625,30/05/2024 03:07:13,1717020433625,-5,29/05/2024 17:07:13,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,Instruction,Instruction,4bbmyx,1,continue,,2355.9,2350.1,2355.9,2355.9,2350.1,2355.9,1,2355.9,0,0,,Click To Continue,Continue Button,2,object-58,Instruction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2281
49,1717038435587,30/05/2024 03:07:15,1717020435587,-5,29/05/2024 17:07:15,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration1,Screen 1,a5fmtd,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2281
50,1717038435600,30/05/2024 03:07:15,1717020435600,-5,29/05/2024 17:07:15,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration1,Screen 2,et2wz8,2,info,audio started,14.5,0,14.5,14.5,0,14.5,1,14.5,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2281
51,1717038436070,30/05/2024 03:07:16,1717020436070,-5,29/05/2024 17:07:16,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration1,Screen 2,et2wz8,2,info,audio finished,483.4,466.7,483.4,483.4,466.7,483.4,1,483.4,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,2281
52,1717038441802,30/05/2024 03:07:21,1717020441802,-5,29/05/2024 17:07:21,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,1,CA_iteration1,Screen 2,et2wz8,2,response,beer.png,6213.3,6199.6,6213.3,6213.3,6199.6,6213.3,1,6213.3,0,0,,Click Response,beer,2,object-1143,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beer.png,6213
53,1717038443745,30/05/2024 03:07:23,1717020443745,-5,29/05/2024 17:07:23,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration1,Screen 1,a5fmtd,1,continue,,1958.3,1958.3,1958.3,1958.3,1958.3,1958.3,1,1958.3,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beer.png,6213
54,1717038443756,30/05/2024 03:07:23,1717020443756,-5,29/05/2024 17:07:23,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration1,Screen 2,et2wz8,2,info,audio started,12.1,0,12.1,12.1,0,12.1,1,12.1,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beer.png,6213
55,1717038444231,30/05/2024 03:07:24,1717020444231,-5,29/05/2024 17:07:24,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration1,Screen 2,et2wz8,2,info,audio finished,486.4,483.3,486.4,486.4,483.3,486.4,1,486.4,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beer.png,6213
56,1717038445538,30/05/2024 03:07:25,1717020445538,-5,29/05/2024 17:07:25,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,2,CA_iteration1,Screen 2,et2wz8,2,response,deer.png,1792.4,1783.1,1792.4,1792.4,1783.1,1792.4,1,1792.4,0,0,,Click Response,deer,4,object-1145,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_8_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1792
57,1717038447504,30/05/2024 03:07:27,1717020447504,-5,29/05/2024 17:07:27,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration1,Screen 1,a5fmtd,1,continue,,1974.9,1974.9,1974.9,1974.9,1974.9,1974.9,1,1974.9,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1792
58,1717038447512,30/05/2024 03:07:27,1717020447512,-5,29/05/2024 17:07:27,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration1,Screen 2,et2wz8,2,info,audio started,10.1,0,10.1,10.1,0,10.1,1,10.1,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1792
59,1717038447986,30/05/2024 03:07:27,1717020447986,-5,29/05/2024 17:07:27,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration1,Screen 2,et2wz8,2,info,audio finished,484.7,483.4,484.7,484.7,483.4,484.7,1,484.7,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1792
60,1717038448566,30/05/2024 03:07:28,1717020448566,-5,29/05/2024 17:07:28,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,3,CA_iteration1,Screen 2,et2wz8,2,response,deer.png,1062.8,1050,1062.8,1062.8,1050,1062.8,1,1062.8,0,0,,Click Response,deer,4,object-1145,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_4.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1063
61,1717038450520,30/05/2024 03:07:30,1717020450520,-5,29/05/2024 17:07:30,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration1,Screen 1,a5fmtd,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1063
62,1717038450529,30/05/2024 03:07:30,1717020450529,-5,29/05/2024 17:07:30,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration1,Screen 2,et2wz8,2,info,audio started,10.3,0,10.3,10.3,0,10.3,1,10.3,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1063
63,1717038450993,30/05/2024 03:07:30,1717020450993,-5,29/05/2024 17:07:30,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration1,Screen 2,et2wz8,2,info,audio finished,474.6,466.6,474.6,474.6,466.6,474.6,1,474.6,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1063
64,1717038451547,30/05/2024 03:07:31,1717020451547,-5,29/05/2024 17:07:31,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,4,CA_iteration1,Screen 2,et2wz8,2,response,deer.png,1025,1016.5,1025,1025,1016.5,1025,1,1025,0,0,,Click Response,deer,4,object-1145,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_2_VOT_3.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1025
65,1717038453503,30/05/2024 03:07:33,1717020453503,-5,29/05/2024 17:07:33,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration1,Screen 1,a5fmtd,1,continue,,1966.7,1966.7,1966.7,1966.7,1966.7,1966.7,1,1966.7,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1025
66,1717038453548,30/05/2024 03:07:33,1717020453548,-5,29/05/2024 17:07:33,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration1,Screen 2,et2wz8,2,info,audio started,16.7,0,16.7,16.7,0,16.7,1,16.7,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1025
67,1717038454007,30/05/2024 03:07:34,1717020454007,-5,29/05/2024 17:07:34,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration1,Screen 2,et2wz8,2,info,audio finished,505.8,499.9,505.8,505.8,499.9,505.8,1,505.8,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1025
68,1717038454508,30/05/2024 03:07:34,1717020454508,-5,29/05/2024 17:07:34,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,5,CA_iteration1,Screen 2,et2wz8,2,response,deer.png,1003.9,999.9,1003.9,1003.9,999.9,1003.9,1,1003.9,0,0,,Click Response,deer,4,object-1145,CA_iteration1,beer.png,pier.png,deer.png,tear.png,deer,,DT_F0_1_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1004
69,1717038456469,30/05/2024 03:07:36,1717020456469,-5,29/05/2024 17:07:36,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration1,Screen 1,a5fmtd,1,continue,,1966.6,1966.6,1966.6,1966.6,1966.6,1966.6,1,1966.6,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1004
70,1717038456477,30/05/2024 03:07:36,1717020456477,-5,29/05/2024 17:07:36,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration1,Screen 2,et2wz8,2,info,audio started,9.099999999,0,9.099999999,9.099999999,0,9.099999999,1,9.099999999,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1004
71,1717038456984,30/05/2024 03:07:36,1717020456984,-5,29/05/2024 17:07:36,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration1,Screen 2,et2wz8,2,info,audio finished,515.4,499.9,515.4,515.4,499.9,515.4,1,515.4,0,0,,Audio Clip,Audio,1,object-1142,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deer.png,1004
72,1717038457622,30/05/2024 03:07:37,1717020457622,-5,29/05/2024 17:07:37,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,6,CA_iteration1,Screen 2,et2wz8,2,response,tear.png,1149.8,1133.2,1149.8,1149.8,1133.2,1149.8,1,1149.8,0,0,,Click Response,tear,5,object-1146,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_8_VOT_7.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1150
73,1717038459569,30/05/2024 03:07:39,1717020459569,-5,29/05/2024 17:07:39,178210,44,task-ap5c,,37940498,BLIND,11169641,,complete,,6657ec0ba6f8fd9a00ebd780,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 124.0.0.0,1366x768,1366x599,,,0,DBSL,74,,participant proceeds,participant proceeds,participant proceeds,participant proceeds,experimental blocks,experimental blocks,7,CA_iteration1,Screen 1,a5fmtd,1,continue,,1966.5,1966.5,1966.5,1966.5,1966.5,1966.5,1,1966.5,0,0,,Fixation Timing,Fixation,1,object-120,CA_iteration1,beer.png,pier.png,deer.png,tear.png,tear,,DT_F0_2_VOT_2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tear.png,1150
